Node,Closeness Centrality Score,Betweenness Centrality Score,Degree Centrality Score,Evector Centrality Scores
2259,0.2842861165868769,1.9401624139937588e-05,0.02303120356612184,9.733447611926144e-08
2260,0.2834877843302443,3.865875850298048e-06,0.013125309559187715,7.670516750660626e-08
2261,0.2833286556272804,2.599120789656072e-06,0.01114413075780089,7.07229823164951e-08
2262,0.2827533085918353,9.263657735226123e-07,0.00396235760277365,6.134594225846488e-08
2263,0.283986215626978,2.189044987007195e-05,0.019316493313521546,8.644014294966413e-08
2264,0.28299109958651625,1.850650661738785e-06,0.006934125804853888,6.545267711237745e-08
2265,0.2826741337066853,9.172164869149821e-07,0.0029717682020802376,5.6902954858908344e-08
2266,0.28291179149443,3.3932554500176765e-06,0.005943536404160475,5.954896941012964e-08
2267,0.2828523395909218,3.693808879673279e-07,0.005200594353640416,5.7333410469792206e-08
2268,0.28265434691306174,1.5003087989553083e-06,0.0027241208519068845,5.80060748828216e-08
2269,0.2837666900913563,6.051006103864271e-06,0.01659237246161466,8.403644271900664e-08
2270,0.28305060984158137,1.2804410047813468e-05,0.007677067855373947,6.348996066912973e-08
2271,0.2824961522317056,0.0,0.0007429420505200594,4.6609232812374614e-08
2272,0.28253568429890846,1.8403320547933102e-08,0.0012382367508667657,4.9645829060688834e-08
2273,0.2842861165868769,2.445137002151694e-05,0.02303120356612184,9.957476193003254e-08
2274,0.28265434691306174,7.634972364575515e-08,0.0027241208519068845,5.120871342898688e-08
2275,0.2828127188681888,3.7400083485787043e-06,0.0047052996532937095,5.912056952216687e-08
2276,0.2827533085918353,1.917065669112578e-06,0.00396235760277365,5.609255374927728e-08
2277,0.2838065785774529,5.114466979505695e-06,0.017087667161961365,8.651572930312703e-08
2278,0.2826939232707925,5.502406951705251e-08,0.0032194155522535907,5.000273115408964e-08
2279,0.2827335107127853,3.9875321768184254e-06,0.003714710252600297,5.349074174567817e-08
2280,0.2829514399831827,3.8469971413734646e-07,0.0064388311045071814,6.351188465598776e-08
2281,0.28291179149443,5.135825124297284e-06,0.005943536404160475,5.683160950668046e-08
2282,0.2827929126689544,2.934807699501002e-07,0.004457652303120356,5.1640237565055365e-08
2283,0.28297126839523473,8.204313901440169e-07,0.006686478454680535,6.158752270284062e-08
2284,0.2837666900913563,1.1023271247950639e-05,0.01659237246161466,8.19377456507988e-08
2285,0.2831101451307579,1.8967320909430197e-06,0.008420009905894007,7.093841267922701e-08
2286,0.2826741337066853,1.6186158596205925e-06,0.0029717682020802376,5.0602077466931253e-08
2287,0.2826939232707925,9.71453699212274e-07,0.0032194155522535907,5.1007022922672727e-08
2288,0.28305060984158137,1.0631418422311273e-05,0.007677067855373947,6.541056551838447e-08
2289,0.283308777099558,4.7986025573962945e-06,0.010896483407627538,7.500953821134993e-08
2290,0.28305060984158137,6.9600357919127205e-06,0.007677067855373947,6.375252588845844e-08
2291,0.2824961522317056,6.134440182644368e-08,0.0007429420505200594,4.8859276264621784e-08
2292,0.28307045215562565,1.0282477366485671e-05,0.0079247152055473,6.09240432174787e-08
2293,0.28432615124630334,6.263063511818003e-05,0.02352649826646855,1.0809314874265097e-07
2294,0.28350768798708137,1.1417641594940548e-06,0.01337295690936107,7.777633314534335e-08
2295,0.2831697054698457,1.2557224209470534e-05,0.009162951956414065,9.780678936666743e-08
2296,0.2844262872437839,3.2487074838205744e-05,0.024764735017335313,1.199855201894466e-07
2297,0.2834081976417743,9.22523908259384e-06,0.012134720158494303,8.017424478927999e-08
2298,0.2825554544818417,0.0,0.0014858841010401188,4.856059249619158e-08
2299,0.2824961522317056,0.0,0.0007429420505200594,4.911145020525404e-08
2300,0.2826741337066853,1.0028393377657852e-06,0.0029717682020802376,5.135086543809994e-08
2301,0.2827731092436975,1.429455129645162e-06,0.004210004952947003,5.2805087091153537e-08
2302,0.2826939232707925,1.8494288528419322e-06,0.0032194155522535907,5.406901320973905e-08
2303,0.2831895644855881,7.948448583962398e-06,0.009410599306587419,7.009672023434616e-08
2304,0.28368694674722494,1.9591310102767195e-05,0.015601783060921248,7.776250088371765e-08
2305,0.2842060810810811,9.906933681043516e-05,0.022040614165428428,1.017709361187221e-07
2306,0.2830109335576114,1.5032617968086918e-06,0.007181773155027241,5.999750995622313e-08
2307,0.28259500314927566,1.7526971950412477e-08,0.001981178801386825,4.819148786691636e-08
2308,0.28291179149443,1.305406471332382e-06,0.005943536404160475,6.24855955920307e-08
2309,0.2828127188681888,4.6934896050138985e-06,0.0047052996532937095,7.874011619605496e-08
2310,0.28253568429890846,0.0,0.0012382367508667657,4.9572753541695424e-08
2311,0.2828523395909218,2.8992401676001184e-06,0.005200594353640416,6.286837958875899e-08
2312,0.284086112283664,3.5121205038758356e-05,0.02055473006438831,8.963141282746761e-08
2313,0.28305060984158137,9.159254226463228e-06,0.007677067855373947,6.561405845511167e-08
2314,0.28356741573033706,8.937562187248014e-06,0.014115898959881128,7.626744312966912e-08
2315,0.2847471969536704,4.685532907832323e-05,0.028727092620108963,1.2418882153857972e-07
2316,0.28344798539941035,5.272781851633854e-06,0.01263001485884101,7.231067275480298e-08
2317,0.2828325278419836,2.540599151785725e-06,0.0032194155522535907,7.46247190439173e-08
2318,0.2830902972518228,6.93815088949864e-06,0.008172362555720653,6.314483699898428e-08
2319,0.2827335107127853,9.862193541065539e-08,0.003714710252600297,5.535073837063875e-08
2320,0.2826939232707925,7.347528711503455e-07,0.0032194155522535907,7.41798652653401e-08
2321,0.28392631134861485,3.494911700760196e-05,0.018573551263001486,9.429245197576572e-08
2322,0.2834877843302443,4.720244126969241e-06,0.013125309559187715,7.604370266768527e-08
2323,0.2841260906276386,8.534611384795216e-06,0.021050024764735015,9.518127421997907e-08
2324,0.2831299957930164,1.016215970263595e-05,0.00866765725606736,6.460451179427525e-08
2325,0.2834678834678835,5.889975244155671e-06,0.012877662209014363,8.516481194333474e-08
2326,0.2848677248677249,5.751728040267652e-05,0.03021297672114908,1.1230619173446802e-07
2327,0.2842060810810811,1.0032746045470425e-05,0.022040614165428428,9.698640565439764e-08
2328,0.2833286556272804,2.9370427946162893e-06,0.01114413075780089,6.9975924371539e-08
2329,0.284086112283664,1.0960902611085197e-05,0.02055473006438831,9.367511261177583e-08
2330,0.2833485369447758,1.8694406692625927e-05,0.011391778107974244,7.501267814723404e-08
2331,0.2828721541155867,6.926609519801949e-06,0.005448241703813769,5.5752778191418334e-08
2332,0.28299109958651625,1.613885830538884e-06,0.006934125804853888,5.99248635369977e-08
2333,0.2828523395909218,3.7866986431785473e-06,0.005200594353640416,5.9390333073839086e-08
2334,0.28368694674722494,1.0908132395019337e-05,0.015601783060921248,7.905385922786074e-08
2335,0.2833684210526316,2.142925497732279e-06,0.011639425458147598,7.898824279386488e-08
2336,0.2826939232707925,8.719103700279683e-07,0.0032194155522535907,5.152942746134796e-08
2337,0.2825554544818417,0.0,0.0014858841010401188,4.768459226205234e-08
2338,0.28299109958651625,6.697431939534429e-06,0.006934125804853888,6.766011706885012e-08
2339,0.2826741337066853,7.139833404260064e-07,0.0029717682020802376,5.082029041770941e-08
2340,0.28324915824915825,5.527618193505139e-07,0.010153541357107478,7.627839352022176e-08
2341,0.28271371560596514,7.403729328083582e-07,0.003467062902426944,5.302492027239879e-08
2342,0.2831101451307579,1.5743534364841535e-05,0.008420009905894007,6.1985367836465e-08
2343,0.28356741573033706,4.6078503691330115e-06,0.014115898959881128,7.663552978978408e-08
2344,0.2825554544818417,2.4537760730577472e-08,0.0014858841010401188,4.754276244519694e-08
2345,0.2825554544818417,1.0973831882286035e-07,0.0014858841010401188,4.758380575942403e-08
2346,0.284086112283664,1.1342846531297367e-05,0.02055473006438831,9.364920259361947e-08
2347,0.28432615124630334,3.676887269467069e-05,0.02352649826646855,1.1626633430224319e-07
2348,0.2828127188681888,4.609519425772612e-07,0.0047052996532937095,5.951069917237942e-08
2349,0.2836072482090181,3.745659657125518e-05,0.014611193660227836,8.355922162319202e-08
2350,0.28374675005270183,2.845995093047826e-05,0.016344725111441305,9.626877366016216e-08
2351,0.28438622438199873,1.8354355113878083e-05,0.024269440316988605,1.0140231026886185e-07
2352,0.2830902972518228,8.51786161112594e-06,0.008172362555720653,6.537571382414524e-08
2353,0.28299109958651625,9.130204718313894e-06,0.006934125804853888,6.172879600601293e-08
2354,0.283308777099558,1.554136361506639e-05,0.010896483407627538,7.144830977617974e-08
2355,0.28446636139485737,2.3341490067174855e-05,0.02526002971768202,1.019529313746162e-07
2356,0.2834081976417743,2.0522617920530933e-05,0.012134720158494303,7.593631170844538e-08
2357,0.2824763903462749,0.0,0.0004952947003467063,4.6311154234029545e-08
2358,0.2828127188681888,2.4235234912767874e-06,0.0047052996532937095,5.342702750866562e-08
2359,0.2826147816349384,6.513261780936237e-07,0.002228826151560178,5.067838219064044e-08
2360,0.2826741337066853,1.9048092156019167e-06,0.0029717682020802376,5.099464456373282e-08
2361,0.2824961522317056,0.0,0.0007429420505200594,4.6609232812374614e-08
2362,0.28440625440202844,3.12991831236821e-05,0.02451708766716196,1.0953918113087356e-07
2363,0.2828127188681888,4.1569450419260303e-07,0.0047052996532937095,5.500791431441743e-08
2364,0.28291179149443,7.3075443389528185e-06,0.005943536404160475,6.0447436952351e-08
2365,0.2836271686450797,8.073777669654962e-06,0.014858841010401188,8.935133047099703e-08
2366,0.28297126839523473,1.5917414526128336e-06,0.006686478454680535,6.363761953710127e-08
2367,0.2824961522317056,1.0224066971073945e-08,0.0007429420505200594,4.700571243353592e-08
2368,0.28259500314927566,1.363208929476526e-08,0.001981178801386825,4.8228506153163114e-08
2369,0.2840661273302849,1.0161942879417429e-05,0.020307082714214955,9.311790998191825e-08
2370,0.28263456288933997,1.7927342976338568e-07,0.0024764735017335313,5.031005879729352e-08
2371,0.28263456288933997,2.8886569083801295e-07,0.0024764735017335313,5.390854763829131e-08
2372,0.2828721541155867,5.696892674003728e-06,0.005448241703813769,5.848729916967275e-08
2373,0.2826147816349384,5.846593374074132e-07,0.002228826151560178,4.984174218366513e-08
2374,0.28259500314927566,8.097461041090565e-07,0.001981178801386825,4.843842461032347e-08
2375,0.2834280901242367,1.2172165147851618e-05,0.012382367508667657,7.18641800294426e-08
2376,0.2828721541155867,3.826276935245356e-06,0.005448241703813769,5.4281162212364494e-08
2377,0.2824961522317056,0.0,0.0007429420505200594,4.6887399947883595e-08
2378,0.2828127188681888,2.1983914305109206e-06,0.0047052996532937095,5.384100869725467e-08
2379,0.2835873305709671,1.0973386925023039e-05,0.014363546310054482,7.710587766314513e-08
2380,0.2825752274317705,3.419706971658257e-07,0.001733531451213472,5.050125508761899e-08
2381,0.28293161434977576,1.0440582884472885e-05,0.006191183754333828,6.026772688380955e-08
2382,0.28356741573033706,2.907876747886356e-06,0.014115898959881128,7.939277765863011e-08
2383,0.28265434691306174,3.181145408999865e-07,0.0027241208519068845,5.1017447647641146e-08
2384,0.28253568429890846,0.0,0.0012382367508667657,4.723833381570683e-08
2385,0.2827533085918353,4.161135896716035e-06,0.00396235760277365,5.427790110772518e-08
2386,0.28291179149443,5.447287143528717e-06,0.005943536404160475,6.138002458330864e-08
2387,0.2827335107127853,1.8336266602213723e-06,0.003714710252600297,5.432845092746506e-08
2388,0.2826939232707925,7.883435615656431e-07,0.0032194155522535907,5.1419092743562256e-08
2389,0.2831895644855881,2.2098857376381547e-06,0.009410599306587419,7.095321369701762e-08
2390,0.2825554544818417,0.0,0.0014858841010401188,4.856059249619158e-08
2391,0.2831299957930164,1.1967015839475613e-05,0.004952947003467063,8.257163407804117e-08
2392,0.28392631134861485,7.593194350491165e-06,0.018573551263001486,8.911689276987324e-08
2393,0.283986215626978,1.0262961801425456e-05,0.019316493313521546,1.0236694103809495e-07
2394,0.28299109958651625,1.6235201938523196e-06,0.006934125804853888,6.599495469853563e-08
2395,0.2828721541155867,1.6932136695840805e-06,0.005448241703813769,6.21952762384003e-08
2396,0.2827929126689544,2.2307630590008197e-06,0.004457652303120356,5.612967785263543e-08
2397,0.28303077030910495,8.520404822335894e-06,0.007429420505200594,6.084142477728891e-08
2398,0.2840661273302849,1.4412387883429339e-05,0.020307082714214955,1.0715584779261244e-07
2399,0.2826147816349384,4.2941081278510575e-07,0.002228826151560178,4.877716819290662e-08
2400,0.283308777099558,2.1950290220694124e-06,0.010896483407627538,7.156465857909494e-08
2401,0.28305060984158137,1.2667806090944307e-05,0.007677067855373947,6.253088165718918e-08
2402,0.28271371560596514,7.890395596830243e-07,0.003467062902426944,5.101706840591139e-08
2403,0.2851694915254237,5.758107540327041e-05,0.03392768697374938,1.2045041240815101e-07
2404,0.2830902972518228,6.218745104527919e-06,0.008172362555720653,6.612008421604413e-08
2405,0.28305060984158137,1.3637981666629006e-05,0.007677067855373947,6.125459617251313e-08
2406,0.2824566312255176,0.0,0.00024764735017335313,4.600463966989186e-08
2407,0.2830109335576114,2.6941490897086844e-06,0.007181773155027241,6.146729713208878e-08
2408,0.2830109335576114,6.8541883562281475e-06,0.007181773155027241,6.47251805561061e-08
2409,0.2829514399831827,3.4400672341447616e-06,0.0064388311045071814,7.005059057583571e-08
2410,0.28297126839523473,1.4347501508722555e-06,0.006686478454680535,5.9418973281655884e-08
2411,0.2826741337066853,1.9580548830602476e-06,0.0029717682020802376,7.857156628077804e-08
2412,0.2828523395909218,6.0307510701400185e-06,0.005200594353640416,5.60767492746786e-08
2413,0.28404614518852,1.019414284509517e-05,0.020059435364041603,1.039108421103585e-07
2414,0.2830902972518228,9.624690962489203e-07,0.008172362555720653,6.510630576461793e-08
2415,0.2828721541155867,2.424581696527716e-06,0.005448241703813769,5.452628397369719e-08
2416,0.28265434691306174,3.52268348287406e-08,0.0027241208519068845,5.216626233946526e-08
2417,0.2836670179135933,5.347679348969312e-06,0.015354135710747894,9.153839837654824e-08
2418,0.2831498492391838,6.126842942532522e-06,0.008915304606240713,6.341293680535899e-08
2419,0.28251591688239,0.0,0.0009905894006934125,4.7803754304232917e-08
2420,0.2827929126689544,3.4978037949070014e-06,0.004457652303120356,5.7518817891597996e-08
2421,0.2824763903462749,0.0,0.0004952947003467063,4.6323635408494164e-08
2422,0.2827731092436975,3.4749213593050742e-06,0.004210004952947003,5.5498652951645944e-08
2423,0.2828325278419836,2.646854156165683e-06,0.004952947003467063,6.058801549200507e-08
2424,0.2824961522317056,0.0,0.0007429420505200594,4.884967130220292e-08
2425,0.28265434691306174,5.981079178078258e-07,0.0027241208519068845,4.914370183312291e-08
2426,0.28384647827920706,6.31759600794405e-06,0.017582961862308073,8.616368286660862e-08
2427,0.28450644683999154,9.39314704476196e-05,0.025755324418028726,1.1494927305877293e-07
2428,0.28392631134861485,8.28203408668142e-06,0.018573551263001486,8.871291920205993e-08
2429,0.28320942628699675,1.540909612850205e-05,0.009658246656760773,7.3885309429615e-08
2430,0.283986215626978,1.020334040927413e-05,0.019316493313521546,9.090929295842917e-08
2431,0.2840261658577759,1.1387169437157197e-05,0.01981178801386825,9.09375671555927e-08
2432,0.2828523395909218,5.311738316547839e-06,0.005200594353640416,5.538917466188175e-08
2433,0.2828721541155867,4.394790730829237e-06,0.005448241703813769,5.976701660094878e-08
2434,0.2832690284110838,1.1733847945729499e-05,0.010401188707280832,6.925870082818954e-08
2435,0.28394627663314814,7.069362870375499e-06,0.018821198613174838,8.978536499886676e-08
2436,0.28388638920134984,9.344306076261169e-06,0.018078256562654778,8.517396193001396e-08
2437,0.2833684210526316,3.895006546745174e-06,0.011639425458147598,7.048555497547178e-08
2438,0.2834678834678835,1.0384120251248513e-05,0.012877662209014363,8.552247316474461e-08
2439,0.28271371560596514,1.0387072122728543e-06,0.003467062902426944,5.36157888076892e-08
2440,0.28450644683999154,2.4728911996322138e-05,0.025755324418028726,1.0387521084201169e-07
2441,0.28265434691306174,1.014011590767976e-06,0.0027241208519068845,5.279637259750448e-08
2442,0.2827533085918353,8.832531622283624e-08,0.00396235760277365,5.1003222639656466e-08
2443,0.28374675005270183,5.582320397688069e-06,0.016344725111441305,8.371829559410428e-08
2444,0.2833286556272804,2.280311083363331e-05,0.01114413075780089,7.585555659678238e-08
2445,0.28263456288933997,1.1554656258309428e-06,0.0024764735017335313,5.293938610301242e-08
2446,0.2825554544818417,3.321892304965298e-07,0.0014858841010401188,4.821250634541687e-08
2447,0.28263456288933997,2.9766640695783865e-07,0.0024764735017335313,4.928023303251989e-08
2448,0.28322929087465804,3.4608310247234935e-06,0.009905894006934125,6.658858850432776e-08
2449,0.2827335107127853,6.230885565853099e-07,0.003714710252600297,5.183854198645043e-08
2450,0.2828127188681888,2.756222563274789e-06,0.0047052996532937095,5.208072078058356e-08
2451,0.2841860792455486,2.1153883292140763e-05,0.021792966815255076,9.338475094618587e-08
2452,0.2828721541155867,6.981354874674295e-07,0.005448241703813769,5.728898901619377e-08
2453,0.28259500314927566,8.967967314627717e-07,0.001981178801386825,4.872182025665685e-08
2454,0.2836470918797415,1.7608820769992178e-05,0.01510648836057454,1.0867842185548125e-07
2455,0.2826147816349384,5.959657323472199e-07,0.002228826151560178,5.057056651125752e-08
2456,0.2834280901242367,5.226733605958787e-06,0.012382367508667657,7.457492219666583e-08
2457,0.28350768798708137,2.890734187693774e-06,0.01337295690936107,7.724965573772214e-08
2458,0.28259500314927566,4.62074715056329e-08,0.001981178801386825,5.0838180008607634e-08
2459,0.2825554544818417,8.763485975206239e-09,0.0014858841010401188,4.774567060948864e-08
2460,0.28265434691306174,8.118396035364669e-08,0.0027241208519068845,5.490915971652598e-08
2461,0.2839662447257384,3.7956333591064996e-05,0.01906884596334819,1.1608587039516184e-07
2462,0.2825752274317705,0.0,0.001733531451213472,4.7882855030788426e-08
2463,0.2838664323374341,4.102386146547192e-05,0.017830609212481426,8.632577529004141e-08
2464,0.2839063488715461,6.700469663471194e-06,0.01832590391282813,8.91744634937193e-08
2465,0.2842661034846885,1.1129622595124735e-05,0.022783556215948488,9.902348876976087e-08
2466,0.28307045215562565,1.3063942928953254e-06,0.0079247152055473,6.275779942620706e-08
2467,0.28297126839523473,2.193045445334907e-07,0.006686478454680535,6.188053227868736e-08
2468,0.2839662447257384,1.4086377340451254e-05,0.01906884596334819,8.883999756787434e-08
2469,0.284086112283664,1.1857452266339801e-05,0.02055473006438831,9.434422548062587e-08
2470,0.2838065785774529,4.411879273565122e-06,0.017087667161961365,8.576895681129855e-08
2471,0.2836470918797415,3.246252330473246e-06,0.01510648836057454,8.148753978266595e-08
2472,0.28392631134861485,1.50497934846403e-05,0.018573551263001486,8.92200056717131e-08
2473,0.28324915824915825,1.3057321909096929e-05,0.010153541357107478,7.310714129771393e-08
2474,0.28424609320005634,2.3444975861419492e-05,0.022535908865775136,9.542841158833577e-08
2475,0.2841660802251935,1.0428977312916817e-05,0.021545319465081723,9.622598218362182e-08
2476,0.2827929126689544,1.9964017847697753e-07,0.004457652303120356,5.550031987979906e-08
2477,0.2828325278419836,1.120553131147067e-06,0.004952947003467063,7.893742728392383e-08
2478,0.2838265270260772,9.923008752114742e-06,0.01733531451213472,8.668436975161745e-08
2479,0.2839063488715461,1.2095565568224911e-05,0.01832590391282813,8.846879823919139e-08
2480,0.28322929087465804,1.3929916916211638e-05,0.009905894006934125,7.252568109798909e-08
2481,0.2824961522317056,0.0,0.0007429420505200594,4.6643400045471407e-08
2482,0.2827533085918353,3.713728332183426e-06,0.00396235760277365,6.191146156898547e-08
2483,0.28322929087465804,3.51806125474066e-06,0.009905894006934125,6.771241344508124e-08
2484,0.2840061893374596,1.06726856892688e-05,0.0195641406636949,9.106616627560093e-08
2485,0.28263456288933997,4.345228462706427e-07,0.0024764735017335313,4.921680316468295e-08
2486,0.2842661034846885,1.663648936863541e-05,0.022783556215948488,9.805797307839246e-08
2487,0.2841460840194216,1.920072461135509e-05,0.02129767211490837,9.367510913795191e-08
2488,0.2833883079514352,3.3612199541140833e-06,0.01188707280832095,7.203394463471907e-08
2489,0.28259500314927566,1.7526971950412477e-08,0.001981178801386825,4.819148786691636e-08
2490,0.2834877843302443,6.829987142921593e-06,0.013125309559187715,7.374667361164516e-08
2491,0.28322929087465804,8.61862420297827e-06,0.009905894006934125,6.957617501950472e-08
2492,0.28271371560596514,1.0256199752983033e-06,0.003467062902426944,5.35166325432315e-08
2493,0.2828325278419836,3.6340516588048607e-06,0.004952947003467063,6.142624530249135e-08
2494,0.2826741337066853,6.410489990863365e-07,0.0029717682020802376,5.265643688112322e-08
2495,0.2836271686450797,1.6384391283631643e-05,0.014858841010401188,8.578677014102148e-08
2496,0.28368694674722494,1.045339039485738e-05,0.015601783060921248,9.189576125783395e-08
2497,0.2838065785774529,7.414410059358732e-06,0.017087667161961365,9.64860446036365e-08
2498,0.2837068783812267,5.110727304404787e-06,0.0158494304110946,8.30988045450574e-08
2499,0.28263456288933997,7.25567952713881e-07,0.0024764735017335313,5.256902954261637e-08
2500,0.2840661273302849,1.534685370211577e-05,0.020307082714214955,9.113565097883329e-08
2501,0.28454654358396164,3.4157163380659e-05,0.02625061911837543,1.0379033123865315e-07
2502,0.28350768798708137,4.652663230325059e-06,0.01337295690936107,7.509042521721476e-08
2503,0.2836072482090181,4.568367558691712e-05,0.014611193660227836,1.052794376964206e-07
2504,0.2827731092436975,4.5412749389985706e-07,0.004210004952947003,6.37223324418736e-08
2505,0.2828523395909218,1.3306388742942703e-06,0.005200594353640416,5.588316772702976e-08
2506,0.2828325278419836,4.053988612130407e-06,0.004952947003467063,5.6850563817391764e-08
2507,0.2833883079514352,1.7263561870718006e-05,0.01188707280832095,8.019322029579267e-08
2508,0.28446636139485737,0.00011415230063833938,0.02526002971768202,1.1687319925291026e-07
2509,0.2824961522317056,6.134440182644368e-08,0.0007429420505200594,4.6998627854938147e-08
2510,0.2831101451307579,1.1297263809378297e-06,0.008420009905894007,6.457002251447847e-08
2511,0.2826939232707925,1.5156448994119192e-06,0.0032194155522535907,5.27898210924155e-08
2512,0.283308777099558,1.4264779994275546e-05,0.010896483407627538,7.205923174232471e-08
2513,0.28434617280473207,1.6416491784721016e-05,0.0237741456166419,9.956105968343363e-08
2514,0.28271371560596514,2.4131719213726243e-06,0.003467062902426944,5.953744161312259e-08
2515,0.2832690284110838,1.9047958749637534e-05,0.010401188707280832,7.564227115430107e-08
2516,0.2827731092436975,2.9629570786940893e-07,0.004210004952947003,5.1314819729202987e-08
2517,0.2842661034846885,1.485662626047249e-05,0.022783556215948488,9.815042818454636e-08
2518,0.28265434691306174,8.249640643312696e-07,0.0027241208519068845,5.112256093878727e-08
2519,0.28251591688239,3.271701430743663e-08,0.0009905894006934125,4.7353545864193e-08
2520,0.2827731092436975,2.4330543651179705e-06,0.004210004952947003,5.5710095384538745e-08
2521,0.2845665961945032,2.6836664021885612e-05,0.026498266468548786,1.0563970250330628e-07
2522,0.2828721541155867,1.2959802158508879e-06,0.005448241703813769,5.723384701963689e-08
2523,0.28384647827920706,6.658660592633006e-06,0.017582961862308073,8.724259747062719e-08
2524,0.283308777099558,7.77238118947534e-07,0.010896483407627538,7.798838931341904e-08
2525,0.2827731092436975,2.5550566405753983e-07,0.004210004952947003,5.1313361153784076e-08
2526,0.28388638920134984,1.3379145653375513e-05,0.018078256562654778,9.439192605514022e-08
2527,0.2836072482090181,3.4539764876688814e-06,0.014611193660227836,7.990731473485919e-08
2528,0.2824961522317056,6.134440182644368e-08,0.0007429420505200594,4.665982946920383e-08
2529,0.2830902972518228,9.576648922201234e-07,0.008172362555720653,6.2955771572463e-08
2530,0.28293161434977576,4.030634233797787e-06,0.006191183754333828,5.5908013213458286e-08
2531,0.28253568429890846,0.0,0.0012382367508667657,5.080325387440167e-08
2532,0.2828919714165616,1.53927416630015e-06,0.005695889053987122,5.767642159994733e-08
2533,0.2827335107127853,4.887328716941941e-08,0.003714710252600297,5.067643755445824e-08
2534,0.2827731092436975,1.4938822425734902e-06,0.004210004952947003,5.4049218482057104e-08
2535,0.28291179149443,3.6949607086105096e-06,0.005943536404160475,6.255615864638405e-08
2536,0.2836271686450797,2.0759159679676486e-06,0.014858841010401188,8.130786068225836e-08
2537,0.2844262872437839,1.5361860149334497e-05,0.024764735017335313,1.0225996593863365e-07
2538,0.28297126839523473,1.1259133837984391e-06,0.006686478454680535,6.000011912880765e-08
2539,0.28368694674722494,7.199182035821687e-06,0.015601783060921248,8.018707024714994e-08
2540,0.2835873305709671,1.364022445211034e-05,0.014363546310054482,8.426641630013658e-08
2541,0.2826939232707925,3.9150117568831507e-07,0.0032194155522535907,5.277603284007564e-08
2542,0.2836470918797415,3.7302192164122837e-06,0.01510648836057454,9.187375772258092e-08
2543,0.2838664323374341,2.1153100911885655e-05,0.017830609212481426,9.44786722472444e-08
2544,0.28354750368653886,4.810451000870708e-06,0.013868251609707775,7.598372673945536e-08
2545,0.2837268128161889,7.841830844184327e-06,0.016097077761267953,8.0884135581969e-08
2546,0.2827335107127853,2.3091724170121385e-06,0.003714710252600297,5.628021956700801e-08
2547,0.28320942628699675,1.3916525438959534e-05,0.009658246656760773,6.942649879341196e-08
2548,0.28271371560596514,1.6370191801685255e-06,0.003467062902426944,5.307122278206918e-08
2549,0.2824961522317056,4.089626788429578e-08,0.0007429420505200594,4.6927643585997646e-08
2550,0.28424609320005634,1.5608513666854406e-05,0.022535908865775136,9.637591931706892e-08
2551,0.2838664323374341,5.198475341455086e-05,0.017830609212481426,1.011845855056514e-07
2552,0.2834877843302443,3.3943937444150705e-06,0.013125309559187715,7.672139802431215e-08
2553,0.2824763903462749,0.0,0.0004952947003467063,4.675777425332375e-08
2554,0.28291179149443,3.999067997700967e-06,0.005943536404160475,6.228632745929488e-08
2555,0.2827533085918353,5.705254074627857e-08,0.00396235760277365,5.100746861222122e-08
2556,0.2828127188681888,2.6934199716120415e-06,0.0047052996532937095,5.641819739543428e-08
2557,0.28307045215562565,8.478011240042033e-06,0.0079247152055473,6.029405660864418e-08
2558,0.28265434691306174,2.577925457706502e-07,0.0027241208519068845,5.1751092597236295e-08
2559,0.28291179149443,1.1508885615168398e-06,0.005943536404160475,5.749918381223302e-08
2560,0.2832889013610215,2.4147482177818053e-06,0.010648836057454186,6.951618448656727e-08
2561,0.28263456288933997,1.0310812023974969e-06,0.0024764735017335313,5.025690510942308e-08
2562,0.2830109335576114,6.2506974020888044e-06,0.007181773155027241,6.443976227845259e-08
2563,0.2838265270260772,3.202102393866421e-05,0.01733531451213472,9.396953835548536e-08
2564,0.28303077030910495,7.424834830988114e-06,0.007429420505200594,7.213229212644053e-08
2565,0.2834280901242367,1.5779760477858003e-06,0.012382367508667657,8.4035566107534e-08
2566,0.2840261658577759,7.940135627580808e-06,0.01981178801386825,9.2202986729804e-08
2567,0.2831299957930164,2.363397740808684e-06,0.00866765725606736,6.399848542663693e-08
2568,0.28271371560596514,1.8044528724856262e-06,0.003467062902426944,5.522592743010318e-08
2569,0.28350768798708137,9.769205075343332e-06,0.01337295690936107,7.318491351609562e-08
2570,0.28434617280473207,2.5756772201756147e-05,0.0237741456166419,9.797924653875045e-08
2571,0.28374675005270183,3.8009071799600934e-05,0.016344725111441305,8.434858050092059e-08
2572,0.2826741337066853,1.2422241369854848e-06,0.0029717682020802376,4.997929117852243e-08
2573,0.2834678834678835,3.1185128352752984e-06,0.012877662209014363,7.448589882134126e-08
2574,0.28259500314927566,6.846401821022234e-08,0.001981178801386825,4.877357757470023e-08
2575,0.2824566312255176,0.0,0.00024764735017335313,4.600463966989186e-08
2576,0.2828721541155867,1.332839266265654e-06,0.005448241703813769,5.824717146936901e-08
2577,0.2841860792455486,1.2824629024642823e-05,0.021792966815255076,9.648198233368943e-08
2578,0.28422608573238545,2.6149946062177573e-05,0.02228826151560178,1.0777577331661024e-07
2579,0.2831895644855881,5.977714922727492e-06,0.009410599306587419,6.579047674093331e-08
2580,0.2824961522317056,0.0,0.0007429420505200594,4.6609232812374614e-08
